9.711562313821018311e-01,4.964690295442021877e-04,2.834729958835415300e-02
9.999999941996180475e-01,1.842703991873843567e-10,5.616111483759908046e-09
4.801536309610388373e-05,9.999519844218683895e-01,2.150353797137655326e-10
6.945315384260955060e-05,9.999305450663250605e-01,1.779832343820777365e-09
4.627407336466684270e-08,9.999999537255753745e-01,3.513327379695174834e-13
9.999423090445032081e-01,1.248341664900958950e-07,5.756612133030846845e-05
3.860375515873110674e-01,1.781093755015863695e-07,6.139622703033132955e-01
7.319550088932529295e-12,9.999999999926805216e-01,8.804370171136014423e-17
5.926902360918190112e-07,2.278674726916158158e-12,9.999994073074851553e-01
7.157822810209530317e-12,1.043288073543416695e-16,9.999999999928421701e-01
9.999964753864649669e-01,7.354026485987409266e-10,3.523878132348954837e-06
9.999999825835380607e-01,2.602655483650737451e-10,1.715619647138357058e-08
8.833991031629053388e-21,1.040595455304664944e-26,1.000000000000000000e+00
5.173084888694048922e-14,9.999999999999482636e-01,7.130037742431086521e-19
1.407103119512607319e-10,9.999999998592845607e-01,5.129539820270056431e-15
3.764948682202947885e-12,9.999999999962347896e-01,2.425706960522140704e-16
3.385386567947153174e-13,9.999999999996613820e-01,1.602480479583799399e-17
6.937445722145084599e-04,6.164102193570603803e-12,9.993062554216214366e-01
9.999997779304126144e-01,4.903623167607167339e-11,2.220205511288519613e-07
4.545195355579014356e-12,7.539275988136233274e-17,9.999999999954547469e-01
7.340292797824523073e-15,9.999999999999926725e-01,1.522557987730981477e-19
1.963787879829611743e-11,9.999999999803605988e-01,1.635674578655687908e-15
9.884136634254431268e-18,5.833552577360982182e-24,1.000000000000000000e+00
8.615655271320770850e-08,1.428952887830342671e-11,9.999999138291578715e-01
2.387325090716470131e-08,2.734938026117418143e-12,9.999999761240140339e-01
2.102187376495991133e-02,9.789781261469600038e-01,8.807993405529933280e-11
1.213713321876553947e-04,4.276606230048543650e-10,9.998786282401517234e-01
2.751811938013792408e-07,2.179486781471852421e-11,9.999997247970113801e-01
1.001654710457444105e-10,9.999999998998321260e-01,2.524806139413552919e-15
2.693699897799890942e-08,2.088079064667506018e-12,9.999999730609129278e-01
7.360254845874172796e-06,2.875822753494931197e-11,9.999926397163958480e-01
1.218016935677762008e-10,9.708806827501387077e-16,9.999999998781974320e-01
6.181759565680171167e-10,2.357299506441191243e-15,9.999999993818216026e-01
9.999999993180026525e-01,2.176273270124328256e-10,4.643701661210561510e-10
8.192319925006123409e-12,1.071704154980372605e-16,9.999999999918076643e-01
2.884964808809350943e-12,9.999999999971147524e-01,1.815678882462309810e-16
8.258367990312215011e-10,9.999999991740928795e-01,7.049244907574688367e-14
9.999997157351467880e-01,7.216229919420377736e-08,2.121025539861099040e-07
2.605720890252178839e-09,9.999999973937059305e-01,5.731727663456073484e-13
9.897452592431568278e-10,9.999999990101180458e-01,1.367999641544851318e-13
2.253124989134093926e-04,5.358261221334461127e-13,9.997746875005508738e-01
1.509471311415445463e-10,3.959646509177092595e-17,9.999999998490527453e-01
3.686954556825992602e-01,6.313045430275862069e-01,1.289814383897632225e-09
3.225707428773787388e-19,1.000000000000000000e+00,3.323436512548499162e-24
3.311879580492846341e-09,1.080922466408706399e-14,9.999999966881096825e-01
1.553059627687089145e-11,9.999999999844693122e-01,3.007039355202039620e-17
9.999840199157391529e-01,1.597966602669982950e-05,4.182341566208446041e-10
2.222180591756910053e-04,9.997777817632920172e-01,1.775323353969580988e-10
8.370383192006322637e-03,4.310441415989062394e-08,9.916295737035796254e-01
9.999999999999997780e-01,1.735521543640651173e-16,1.190782212359357820e-17
9.999999999999804601e-01,1.492211836992693243e-14,4.755769734227931987e-15
6.639959703189765753e-16,2.669778691567809124e-21,9.999999999999993339e-01
5.102987624744732310e-03,9.948969946458562363e-01,1.772939897478753255e-08
5.212911312456593023e-09,9.999999947870410466e-01,4.761549896798255858e-14
3.111510663735650808e-04,9.996888487782922272e-01,1.553342731904964118e-10
9.998286773827398388e-01,6.772426207073904088e-06,1.645501910529107575e-04
3.399961582412551751e-12,9.999999999966000530e-01,3.426210326494698593e-17
9.999999999075150914e-01,9.904150695555700297e-13,9.149469150688007094e-11
9.934386909993877524e-01,2.044788300648448848e-08,6.561288552729257519e-03
1.672469153475815522e-10,9.999999998327322448e-01,2.097546222762594268e-14
1.000000000000000000e+00,3.896121382580438117e-20,3.755405404389501767e-18
3.195781542521131669e-09,9.999999968042097009e-01,8.693762728150146212e-15
8.822819066424690528e-08,2.838387359279041168e-12,9.999999117689708505e-01
5.720240575157275326e-02,9.427975807853866685e-01,1.346304060777769894e-08
1.042363866601373917e-16,1.000000000000000000e+00,2.161095718247316024e-22
1.438177325315199151e-01,4.730179228983400796e-10,8.561822669954621823e-01
3.637819906289502248e-02,9.636218006688513915e-01,2.682536382693810576e-10
9.997421363509868542e-01,2.168031417754689909e-10,2.578634322100088793e-04
2.236935685271134234e-10,9.999999997762765158e-01,2.986832684847686708e-14
1.243244413354836823e-12,9.999999999987567723e-01,8.197094510153425897e-19
7.266409985476496023e-12,1.310799398435684639e-17,9.999999999927335903e-01
5.663425221379853038e-13,6.878124274935983852e-18,9.999999999994335642e-01
9.999494138771621854e-01,4.826098712223157939e-05,2.325135715687686192e-06
9.885594002329112229e-01,9.184283607614880335e-10,1.144059884866054609e-02
5.269088057814359777e-06,9.999947308689843828e-01,4.295780897373363062e-11
1.051194367509456180e-16,4.152652926870408660e-22,1.000000000000000000e+00
9.999999999979332088e-01,1.802318263285853434e-12,2.644559088460183289e-13
9.999997275775680539e-01,2.723714775922191331e-07,5.095431047180510240e-11
9.999999999924915617e-01,7.431271715008120547e-12,7.723248923175651966e-14
4.579097028655557119e-16,9.999999999999995559e-01,1.041194081263889149e-20
3.203927753198882920e-10,3.404674215969365487e-16,9.999999996796069546e-01
7.862239143600049031e-07,1.773627444381212354e-14,9.999992137760678190e-01
9.999995777972281452e-01,3.100707537888305070e-13,4.222024619702232377e-07
1.975461011456160250e-18,6.437078121213060386e-25,1.000000000000000000e+00
9.999991107029019277e-01,9.118619905736743639e-13,8.892961861771912831e-07
9.999953190752279841e-01,4.680915213144288213e-06,9.558853926427253751e-12
1.845853693823980376e-09,4.176159370058523734e-15,9.999999981541420890e-01
7.164706039099590849e-10,9.999999992835029161e-01,2.647182634622667075e-14
2.576364201832311583e-06,9.999974236190525279e-01,1.674558673757337600e-11
7.828431790953471199e-12,9.999999999921715954e-01,1.026400115996739272e-17
1.312779235957447613e-11,9.999999999868718348e-01,5.289629769093720276e-16
6.826470176753372799e-05,9.999317352923339230e-01,5.898450156711594715e-12
9.996004442791062150e-01,3.995556539373675865e-04,6.695637273180991276e-11
2.410383236618246918e-15,9.999999999999975575e-01,3.259544237837813136e-21
7.281968305741128939e-11,9.999999999271722562e-01,7.902904919730670849e-15
9.949539676063858367e-06,9.999900504600223172e-01,3.016486504872312016e-13
2.594755055642080068e-10,9.999999997404898089e-01,3.453285809971977015e-14
9.999985566752633837e-01,6.707205886765939591e-08,1.376252677841041488e-06
9.999999999997515321e-01,1.760790991082382895e-13,7.233182763783812848e-14
1.000000000000000000e+00,1.181422362298821143e-18,1.119166814306475207e-18
3.184839835262276457e-10,9.999999996815100989e-01,5.956700241294106490e-15
9.985924335850212552e-01,6.944031791933467731e-08,1.407496974660789194e-03
9.999993329699654598e-01,1.990108149707277838e-08,6.471289530402045369e-07
9.999999955978562394e-01,4.363510824679506612e-09,3.863288904454973809e-11
9.999998876491684729e-01,8.265426840975590680e-08,2.969656330740427490e-08
2.654715392621870597e-09,5.409704369741823109e-16,9.999999973452839974e-01
9.324129806273240284e-01,7.199102935090079588e-09,6.758701217357296342e-02
1.249684570529708741e-08,9.999999875001589489e-01,2.995280941908667356e-12
1.160377995954727198e-04,9.998839621982911208e-01,2.113392096053236293e-12
6.031454773462121277e-11,9.999999999396831374e-01,2.154380398865992373e-15
3.175780387163493401e-10,1.806724546049298472e-15,9.999999996824202597e-01
1.583334474903525076e-07,9.999998416664803713e-01,7.218609714031667894e-14
2.050413203231379607e-10,2.906110261047215372e-15,9.999999997949557962e-01
9.999773847063360144e-01,1.124444465494453053e-05,1.137084900902961719e-05
3.365614790675622884e-09,1.887600752601649264e-13,9.999999966341963642e-01
9.664535538992607534e-09,9.999999903327690953e-01,2.695327632905095139e-12
3.922014475621924610e-06,2.727294123482845984e-10,9.999960777127949729e-01
9.999999999999866773e-01,1.325670751204127192e-14,7.042065421093152461e-17
1.650306108467870112e-06,9.999983496927172810e-01,1.174117147420431221e-12
9.974444743426513771e-01,1.050124002869941105e-10,2.555525552336318940e-03
1.134118032980677179e-08,5.652380509338242398e-14,9.999999886587630504e-01
4.797024616639822132e-07,1.111886602312167379e-10,9.999995201863496330e-01
9.999999000468020594e-01,4.437714331925632323e-08,5.557605470483294175e-08
3.049066596037849404e-11,6.159499964690129133e-16,9.999999999695086128e-01
3.406094034116068128e-06,9.999965939058034214e-01,1.625610982918937141e-13
8.044008178290110530e-08,1.541506367302736357e-14,9.999999195599027502e-01
8.965350714156385008e-10,1.598405129204693276e-14,9.999999991034489444e-01
1.381592174721960043e-09,7.909026426537323165e-15,9.999999986183998324e-01
6.989702317144912152e-21,1.000000000000000000e+00,1.205072292798336575e-26
6.894660107143985835e-13,8.913998050830468053e-18,9.999999999993105515e-01
9.999955446137651638e-01,2.379567075545877685e-08,4.431590564096100256e-06
6.665765528992820306e-10,6.258008165415601885e-17,9.999999993334234283e-01
7.010633404608752374e-04,9.992989361246731317e-01,5.348659912676414244e-10
9.999999890949796688e-01,1.090462160390268199e-08,3.987754604571152109e-13
2.922598733477364464e-11,9.999999999707740450e-01,7.513086617531876430e-18
9.999999999976936227e-01,1.911214337010496861e-12,3.952863007981908297e-13
9.999999280501782328e-01,5.274701070523714106e-09,6.667512095372229736e-08
9.999999993447494795e-01,3.262095325913130587e-13,6.549243000162430090e-10
9.999847616233515923e-01,1.520366409188815310e-05,3.471255652020771180e-08
2.158595193700197032e-07,3.230528290749584478e-12,9.999997841372501028e-01
9.999999999999251710e-01,2.105901096992944295e-17,7.492008961695951928e-14
9.999944392602327925e-01,2.865417192578727344e-07,5.274198048007232767e-06
9.998170126181461503e-01,5.238123225339522243e-12,1.829873766157326745e-04
5.213806893827668265e-01,4.786193099211049073e-01,6.961283696739614175e-10
8.368117615608623831e-13,9.999999999991631139e-01,3.431394795162733136e-17
9.999999999148398988e-01,8.512712429135387378e-11,3.307029967175996390e-14
9.217690893341322226e-14,9.999999999999078515e-01,5.140503851926847307e-20
1.537132095798791846e-05,1.911380985681797282e-12,9.999846286771305603e-01
5.962463669951383832e-13,6.702885527912503193e-20,9.999999999994038102e-01
9.999997559834958860e-01,1.107121743409379081e-10,2.439057920981606368e-07
2.161041289192167734e-10,1.464543150620812879e-17,9.999999997838957544e-01
2.491002610151002504e-04,9.997508997353535820e-01,3.631297445298484555e-12
9.999309362873403106e-01,5.376838573696291551e-06,6.368687408590494709e-05
7.346814694626837561e-01,2.393709447264828487e-10,2.653185302979452209e-01
3.069604986742048292e-01,2.487350725958110194e-10,6.930395010770600273e-01
4.996497875449257167e-05,9.999500348527414761e-01,1.685040220253116443e-10
9.995352095292879824e-01,1.555653574123778502e-05,4.492339349707007417e-04
7.677679424225230456e-11,2.360286121097825230e-16,9.999999999232229708e-01
2.106817585174366639e-10,9.999999997893171955e-01,1.193738505567503005e-15
3.136335084196704140e-14,2.696623340502363055e-19,9.999999999999686917e-01
9.999999999958575359e-01,2.004424269065827389e-13,3.942067962062291420e-12
9.999994521903178279e-01,5.477662262924273871e-07,4.345578144018689515e-11
1.663070131466693237e-16,6.992718121744707387e-22,9.999999999999997780e-01
9.879729129048178127e-01,4.031083289869081892e-11,1.202708705487129728e-02
1.012012638331738291e-10,9.999999998987871841e-01,1.161773635510640786e-14
9.999999999490782887e-01,4.935852050360183548e-11,1.563268434434223049e-12
1.332413971110277030e-18,2.822703758680375444e-25,1.000000000000000000e+00
8.280970505337822973e-02,9.864205173060941860e-06,9.171804307414487267e-01
1.661408180657469208e-11,1.457556154344484311e-16,9.999999999833857345e-01
3.153261908431920627e-12,9.999999999968467446e-01,2.972705229366165164e-17
9.967040366668472595e-01,3.137161372814574502e-07,3.295649617015487202e-03
9.999999999993216537e-01,1.440501394193137785e-14,6.640192726698401080e-13
1.671297118888316665e-10,9.999999998328703565e-01,1.019907175659289522e-16
1.148690674958348043e-09,5.630333004623305876e-14,9.999999988512531246e-01
9.999999999999653610e-01,9.979862034653301646e-17,3.467072181302492178e-14
2.586638478375157633e-06,9.999974133577024249e-01,3.819069532116686701e-12
1.000000000000000000e+00,3.307385865857791790e-20,3.760701582049114206e-18
7.713639220885624428e-11,9.999999999228554870e-01,8.118280015771243126e-15
1.251147379012311895e-09,9.999999987488119579e-01,4.067509742997520836e-14
9.999788344343177870e-01,4.220884081388902540e-07,2.074347727419968552e-05
1.148040985179023277e-12,9.999999999988520294e-01,2.182120938724652833e-18
4.673156428398553054e-06,1.435520486084109256e-11,9.999953268292164354e-01
9.999922599867741013e-01,7.739981181560609427e-06,3.204425262708362434e-11
3.986588253948024910e-05,9.999601341126519438e-01,4.808589202273432156e-12
1.324991590509444583e-06,1.269298152296942109e-14,9.999986750083967868e-01
9.595151091693253642e-01,4.048488986411520607e-02,9.665595038852661644e-10
3.799979649727526717e-12,2.368389312401970057e-17,9.999999999961999286e-01
2.698858715772234004e-02,5.472301896063542849e-11,9.730114127875546526e-01
8.542250469442951730e-10,3.163266567453103848e-15,9.999999991457717563e-01
2.978415875504049457e-04,1.606762521656578233e-08,9.997021423448243516e-01
9.512845418763274941e-01,4.871545750937772423e-02,6.142945860572814853e-10
9.999635008249493362e-01,3.765918060687750539e-12,3.649917128482324307e-05
7.131057696938192977e-12,9.999999999928688155e-01,3.325095012153548013e-16
9.989367770764776555e-01,6.873882351623425923e-08,1.063154184698861639e-03
9.998357184315742607e-01,1.642451766576172019e-04,3.639176823559034065e-08
3.579013400872880710e-04,4.615860153306761896e-10,9.996420981983268339e-01
9.999999443979341596e-01,9.613908369020629655e-10,5.464067502350145688e-08
4.085222175956815482e-08,1.819305594874323392e-14,9.999999591477600758e-01
9.999985896452789902e-01,1.408486737110173155e-06,1.867983900110661047e-09
2.502749715123607507e-14,9.999999999999749090e-01,5.640637105129352262e-19
1.390297965726118973e-11,9.999999999860960109e-01,1.139559696285028361e-15
9.999999989759573715e-01,3.787299152954744928e-14,1.024004736591822317e-09
6.088712112498289607e-09,1.356402065679733472e-16,9.999999939112877989e-01
9.998994166097597835e-01,1.005820421495851394e-04,1.348090693268009466e-09
9.999999826779920609e-01,1.731288730122550089e-08,9.120607704595678294e-12
7.023111816046142457e-13,9.999999999992976729e-01,3.240725039885161264e-17
9.999999990687478135e-01,2.595078038177065899e-14,9.312262575034922791e-10
1.000000000000000000e+00,3.175483369093228208e-20,4.090014973375646762e-21
9.999999910761104838e-01,5.457878151552838873e-09,3.466011500676373355e-09
8.779422862806783942e-06,1.940000731379458467e-10,9.999912203831371471e-01
1.048053875383742150e-10,5.184771465021021141e-16,9.999999998951940583e-01
9.999936099273105672e-01,6.390058178737251272e-06,1.451077432707454196e-11
9.999999999922346561e-01,3.952562757230634782e-12,3.812758285265646855e-12
4.727327465656985337e-11,9.999999999527255934e-01,1.200892599364211440e-15
1.928554059340407561e-07,9.999998071420505008e-01,2.543535577851670987e-12
1.431825903582447691e-02,4.536442778755645320e-08,9.856816955997477203e-01
8.476970278434380335e-01,1.523029587127248397e-01,1.344383710255247969e-08
9.999998098651787792e-01,4.206504248566146152e-12,1.901306147413790070e-07
9.999954331376933458e-01,4.554859453068877740e-06,1.200285370440098272e-08
1.000000000000000000e+00,1.538608123522258801e-17,8.004753538699164386e-18
2.457018237177725495e-01,7.542981684495205785e-01,7.832707101443184330e-09
7.895620906103436101e-05,1.049783939321522931e-09,9.999210427411550084e-01
9.988515089009839532e-01,1.148377238553921747e-03,1.138604619466324213e-07
9.999999721426539034e-01,1.431977563161524861e-11,2.784302625979640505e-08
1.850298539855709232e-16,9.999999999999997780e-01,3.411072241452683408e-21
9.963671342226245731e-01,5.543387781617624334e-10,3.632865223036439890e-03
3.511786752151260281e-16,5.129963117222704538e-23,9.999999999999995559e-01
2.752297977207513458e-13,9.999999999997246647e-01,9.724717923999609688e-18
1.162966550077169518e-11,9.999999999883699697e-01,4.399744365845075608e-16
9.679882240751074471e-18,2.113789318764920403e-23,1.000000000000000000e+00
1.776582288616862661e-10,6.195059482871809694e-15,9.999999998223356723e-01
9.999999999942776885e-01,5.683209173298383157e-12,3.906751844113642959e-14
9.999999937902070979e-01,7.901081358203224922e-12,6.201891891767270879e-09
6.804964033740665069e-17,1.591328890395756143e-22,1.000000000000000000e+00
5.775102607275065794e-04,9.994224894437446771e-01,2.955278188335550021e-10
8.859573882128616120e-05,9.795526914897964783e-09,9.999113944656519148e-01
2.196228723020319374e-10,9.999999997803528107e-01,2.435544387974811326e-14
1.700546125010019027e-15,9.999999999999982236e-01,4.341803075196893554e-20
2.917527608630563306e-06,9.999970824076985787e-01,6.469268860054085281e-11
6.920195667531840387e-08,9.999999307979737795e-01,6.958588472818082142e-14
9.999999999673472306e-01,2.661755708296335849e-11,6.035157439812923856e-12
9.999999776154474551e-01,8.924339425201256910e-12,2.237562822313964501e-08
2.312876050075644800e-09,1.026652940409941076e-16,9.999999976871238871e-01
5.782889775635352364e-22,1.000000000000000000e+00,5.429994638432094927e-27
5.334625538249745784e-07,1.596225086937041258e-11,9.999994665214838596e-01
5.197717499148523660e-18,2.554040378640289585e-24,1.000000000000000000e+00
9.999999959931251681e-01,4.006192418803570329e-09,6.824137644999377044e-13
8.770256469527801610e-08,9.999999122974133625e-01,2.187697862990985865e-14
9.999634023424249785e-01,3.557531567191078860e-05,1.022341903221255384e-06
9.893561455046485237e-03,3.039167947901854855e-09,9.901064355057856980e-01
7.411114777265053431e-03,5.231129375892209801e-12,9.925888852175037691e-01
3.406710543375593015e-11,9.999999999659296979e-01,3.112976089953999414e-15
9.998526313583895320e-01,4.972031267600891734e-12,1.473686366385646904e-04
7.474601744379417294e-09,9.999999925253973965e-01,8.513305606605843997e-16
9.999999993087522743e-01,1.806563916597046062e-14,6.912297712812032068e-10
3.359850267610971955e-17,1.000000000000000000e+00,5.901348901598284556e-22
2.422499241737849758e-06,8.307328013210147449e-12,9.999975774924508842e-01
6.843066411358881480e-17,1.000000000000000000e+00,1.468072318404401757e-22
7.282148302813474567e-12,9.999999999927176031e-01,2.883191309835782804e-16
6.661436415954232748e-01,4.062931703889932195e-10,3.338563579982834484e-01
9.999978942562847140e-01,6.815374813118282591e-12,2.105736899707748685e-06
9.971654626654380404e-01,2.832645924029106657e-03,1.891410532822750516e-06
1.000000000000000000e+00,1.172535699640809385e-26,2.781434744789495031e-25
2.135710799974048229e-08,9.999999786354767384e-01,7.415249780264400980e-12
4.570769870669010473e-14,1.079909404695813352e-19,9.999999999999542588e-01
1.712403846166197429e-07,9.999998287595619484e-01,5.345765743350561648e-14
9.924252174373973112e-01,7.569133600040400638e-03,5.648962562275092555e-06
7.780511063121427888e-09,2.834955850015572842e-14,9.999999922194605650e-01
1.107184182387040821e-08,5.661764603369947881e-14,9.999999889281016019e-01
4.159799453685474323e-07,9.980389441725850599e-12,9.999995840100742717e-01
5.077501795523990606e-06,5.062466518809284521e-11,9.999949224475798149e-01
9.999997752026753561e-01,2.186551967675130089e-07,6.142127926297701134e-09
3.000107256781858882e-09,9.999999969998010219e-01,9.166488198027129782e-14
5.744825912629248012e-15,3.879282459354396025e-20,9.999999999999942268e-01
2.477553545411556551e-12,3.239270215485348179e-19,9.999999999975224263e-01
5.508397836510335143e-12,4.987559675988416933e-19,9.999999999944915174e-01
3.819844910164122747e-12,9.999999999961799446e-01,2.205929096857688396e-16
4.550462599033041667e-05,6.375021334761421073e-12,9.999544953676346992e-01
9.999999999087494373e-01,7.988822696357309007e-14,9.117073083540751990e-11
5.417872349935212162e-01,8.978458802693660479e-11,4.582127649166944372e-01
9.999999824757123124e-01,1.752306095620842349e-08,1.226854103176502710e-12
3.463951641662124813e-09,9.999999965360379939e-01,1.046755742900565947e-14
9.999975420383913072e-01,2.448154670087096389e-06,9.806938729615170327e-09
2.334762681748901534e-08,9.999999766523618439e-01,1.132499489311681404e-14
2.540850910131903726e-13,9.999999999997459810e-01,5.855762833537361713e-18
9.999773613250068083e-01,4.049074986613701219e-08,2.259818424348350633e-05
9.999998475246355545e-01,4.141142139149120137e-08,1.110639430877391000e-07
9.992598801949530429e-01,5.903977997606735858e-04,1.497220052864309888e-04
1.003843561838022389e-13,9.999999999998996358e-01,1.416126555175022004e-18
5.246337884752717715e-08,8.719900756510695194e-14,9.999999475365338730e-01
3.208213413938031010e-15,1.853561145148952145e-20,9.999999999999968914e-01
1.265527144787283306e-03,2.358487086919960189e-11,9.987344728316279729e-01
9.990197382246628344e-01,8.999903355668206761e-04,8.027143977021147564e-05
1.729078949440847170e-10,1.935453972005674117e-15,9.999999998270900914e-01
3.553879359198754800e-14,9.999999999999644729e-01,1.033171418050174661e-18
9.999999772689668331e-01,2.074920381380994394e-08,1.981829297153547595e-09
7.935768978404181508e-19,1.000000000000000000e+00,3.050371325491516855e-24
